ASAP	Association for Students And Postdocs
ASAP	APEGGA Student Advantage Program
ASAP	Adult Student's Association of Purdue
ASB	Alternative Spring Break
ASB	Association Student Body
ASB	Australian School of Business
ASBO	Academicus Sanctae Barbae Ordo
ASBT	Australian School of Business Technology
ASC	Asian Student Coalition
ASC	Asia Student Carnival
ASC	African Studies Centre
ASCA	Annenberg Student Communication Association
ASCAP	Academic Support Center Advisement Program
ASCD	Association for Supervision and Curriculum Development
ASCLU	Associated Students of California Lutheran University
ASCP	Atlantic Science Curriculum Project
ASCU	African Society of Cambridge University
ASCU	Actuarial Society of Columbia University
ASDA	American Student Dental Association
ASDA	Asian Student Dental Association
ASDA	Australian Skills Development Academy
ASDAN	Award Scheme Development And Accreditation Network
ASDL	Aerospace Systems Design Laboratory, Georgia Tech
ASDU	Associated Students of Dominican University
ASDU	Archaeological Services Durham University
ASE	Agriculture, Science, and Environment
ASEC	Association for Student Elderly Connection
ASEM	Academia de Studii Economice din Moldova
ASES	Asia- Pacific Student Entrepreneurship Society
ASES	Applied Sciences in Environmental Sanitation
ASF	Ausaid Scholars Foundation
ASG	Associated Schools Group
ASGA	Annesley Student Government Association
ASHPU	Altai State Humanities Pedagogical University
ASI	Arts and Sciences - Interdisciplinary
ASIA	Asian Students In America
ASIC	All-Students Interest Council
ASK	Assessing Student Knowledge
ASKU	American Studies Keele University
ASL	Applied Sciences Laboratory
ASLC	Academic Skills Learning Center
ASLE	Association for the Study of Literature and Environment
ASM	Actuarial Study Materials
ASM	Aakash Success Magnet
ASMSU	Associated Students of Montana State University
ASMSU	Associated Students of Michigan State University
ASMT	Arizona School of Massage Therapy
ASMT	Associated Students of Montana Tech
ASNA	Allen Student Nurses Association
ASOBEXS	Association of SOppo Baptist EX-Sudents
ASOIU	Azerbaijan State Oil and İndustry University
ASOU	Anatomical Society of Oakland University
ASP	Academy of Students of Pharmacy
ASP	Academy of Student Pharmacists
ASPAC	Asia Pacific Network of Science & Technology Centres
ASPC	Academic Support Planning Committee
ASPC	Adler School of Professional Coaching
ASPD	Accepted Student Preview Day
ASPU	Armenian State Pedagogical University
ASR	Academic Source Release
ASR	Association of Student Representatives
ASRA	Alaska Summer Research Academy
ASREN	Arab Scientific Research and Education Network
ASS	Association Of Singapore Students
ASS	Associated Secular Students
ASS	Actuarial Students Society
ASSA	Australian Students Space Association
ASSA	Assiut Students Scientific Association
ASSC	Arizona Student Science Center
ASSIST	Active Students Serving Instructing Socializing Together
ASSIST	Australian Social Skills For International Students Training
ASSIST	Advanced Students Supporting Instructing And Servicing Technology
ASSIST	American Stop Smoking Intervention STudy
ASSP	Associated Students Of Seattle Pacific
AST	Academy Support Team
AST	Applied Systems Technology
ASTA	Applied Science And Technology Abstracts
ASTA	Allgemeine Studentenhuis (General Students Committee)
ASTM	Associated Students of Truckee Meadows
ASTM	American Society for Testing and Materials
ASTU	Adama Science and Technology University
ASTU	Astrakhan State Technical University
ASTU	Assam Science and Technology University
ASU	Angelo State University
ASU	All State Undergraduate
ASU	Arizona State University
ASU	Asian Student Union
ASU	Augusta State University
ASU	Appalachian State Unversity
ASU	AZ State University
ASU	Arizona State University's
ASU	Albany State University
ASU	Arkansas State University
ASU	Appalachian State University
ASU	Airheadzone State University
ASU	Alabama State University
ASU	Arizona Spooky University
ASUA	Associated Students of The University of Arizona
ASUC	Associated Students of the University of California
ASUE	Armenian State University of Economics
ASUM	All Saints University of Medicine
ASUM	Associated Students of the University of Montana
ASUN	Association of Students of the University of Nebraska
ASUN	Arkansas State University Newport
ASUN	Associated Students of the University of Nevada
ASUO	Associated Students of University of Oregon
ASUP	Arkansas State University Police
ASUS	Arts and Science Undergraduate Society
ASUST	Arab Satellite University of Science Technology
ASUU	All Student University Union
ASUU	Abia State University Uturu
ASUU	Academic Staff Union of University
ASUU	Academic Staff Union of Universities
ASUU	Academic Staff of Universities Union
ASUW	Arizona State University West
ASUW	Associated Students of the University of Washington
ASUW	Associated Students of the University of Wyoming
ASWG	African Studies Working Group
ASWG	Academic Standards Working Group
ASWSU	Associated Students of Washington State University
ASY	After Second Year
ASY	Academic School Year
ATAP	Acquisition Tuition Assistance Program
ATAP	Associate Teacher Accreditation Program
ATBU	Abubakar Tafawa Balewa University, Bauchi
ATBU	Abubakar Tafawa Balewa University
ATBU	Association of Theravada Buddhist Universities
ATC	Athletic Trainer Certified
ATC	Agricultural Telematics Centre
ATC	Agricultural Technology Center
ATC	Advanced Technical Credit
ATC	Advanced Technology Center
ATC	Academy for Technology and the Classics
ATCS	Approaches To Cognitive Science
ATD	Applied Thermo-Dynamics
ATE	Advanced Technology Education
ATEP	Aboriginal Teacher Education Program
ATI	Agricultural Technical Institute
ATL	American Thought And Language
ATL	Association Of Teachers And Lecturers
ATMU	American Tech and Management University
ATMU	Azerbaijan Tourism and Management University
ATO	Agro Technologisch Onderzoek
ATOM	Accentuating Technical Opportunities For Minorities
ATRU	Auditorium Theatre of Roosevelt University
ATS	Applicant Tracking System
ATSM	Athletic Training Sports Medicine
ATSO	Anatolia Turkish Student Organization
ATSO	Advanced Technology Student Organization
ATSU	AT Still University of Health Sciences
ATSU	Accelerator Test Stand Upgrade
ATSU	A T Still University
ATTO	Assistive Technology Training Online
ATU	American Top Universities
ATU	Arkansas Tech University
ATU	Aquatic Therapy University
ATV	American University Television
ATVI	Albuquerque Technical Vocational Institute
AU	Athabasca University
AU	Autodesk University
AU	American University
AU	Auburn University
AU	Andrews University
AU	Aarhus University
AU	Anderson University
AU	Andhra University
AU	Alfred University
AU	Assumption University of Thailand
AU	Almeda University
AU	Adelphi University
AU	Anadolu University
AU	Auburn Univirsity
AU	Athletic Union
AU	Air University
AU	Anna University
AU	Alfaisal University
AU	Ashford University
AU	Aurora University
AU	Awkward University
AU	Avengers University
AUA	Association of University Administrators
AUA	American University of Armenia
AUA	American University of Antigua
AUA	Atlantic University Alliance
AUAAA	Adelaide University Aquatic Animal Association
AUAAA	American University of Armenia Alumni Association
AUAAA	Adelaide University Aquatic Animals Association
AUAC	American University of Armenia Corporation
AUAC	ASTRI University Advisory Council
AUAC	Asian University Athletic Championship
AUAC	Aberdeen University Athletics Club
AUAC	Auburn University Aviation Center
AUAC	Ajman University Alumni Council
AUAC	Athabasca University Academic Council
AUAF	American University of Afghanistan
AUB	Asian University of Bangladesh
AUB	American University of Beirut
AUB	Arts University Bournemouth
AUB	American University of Beirut's
AUB	Adultery University of Beirut
AUBA	Africa University Bible Academy
AUBA	American University of Business Administration
AUBC	Adelaide University Boat Club
AUBC	Aberdeen University Boat Club
AUBC	Auckland University Boat Club
AUBC	Asian Universities Basketball Championship
AUBC	Atlantic University Basketball Conference
AUBC	Association of Universities of the British Commonwealth
AUBER	Association for University Business and Economic Research
AUBER	Association of University Business and Economic Research
AUBG	American University in Bulgaria
AUBH	American University at Bosnia Herzkovina
AUBO	AUto BOdy courses
AUBP	Aboriginal University Bridging Program
AUBR	AUto BOdy Repair courses
AUBS	American University of Biblical Studies
AUBS	Algoma University Business Society
AUBU	AUBurn University
AUBY	AUto BodY classes
AUC	American University of the Caribbean
AUC	American University in Cairo
AUC	Atlanta University Center
AUCA	Adventist University of Central Africa
AUCA	American University of Central Asia
AUCB	Arts University College Bournemouth
AUCC	African University College of Communications
AUCD	Association of University Centers on Disabilities
AUCD	Association of University Centers on Disability
AUCI	Auburn University Cyber Initiative
AUCP	American University in Cairo Press
AUCS	Adelaide University Choral Society
AUCSA	Auckland University Commerce Students Association
AUCSA	Amsterdam University College Student Association
AUCSA	Auckland University Commerce Student Association
AUCU	Auburn University Credit Union
AUD	American University in Dubai
AUD	Ambedkar University Delhi
AUDC	Asian Universities Debating Championship
AUE	American University in the Emirates
AUE	Association of University Engineers
AUE	alborg University Esbjerg
AUEA	Aston University Engineering Academy
AUEA	Auckland University Engineers Association
AUEB	Athens University of Economics and Business
AUEE	Ansal University Entrance Exam
AUEE	AISECT University Entrance Exam
AUEEE	Annamalai University Engineering Entrance Exam
AUEI	Auburn University Environmental Institute
AUF	Available University Fund
AUF	Amsterdam University Fund
AUF	Asia University Federation
AUFC	Adelaide University Football Club
AUFC	Adelaide University Filipino Club
AUFE	Anhui University of Finance and Economics
AUFL	Aberdeen University Flow Loop
AUH	American University for Humanities
AUH	American University of Humanities
AUH	American University of Hawaii
AUH	Amity University Haryana
AUHS	Allegheny University of the Health Sciences
AUI	Akhawayn University in Ifrane
AUI	Associated Universities Inc
AUID	Association of University Interior Designers
AUIE	Argosy University Inland Empire
AUJ	All University Judiciary
AUL	American University in London
AUL	Air University Library
AUL	American University of Lebanon
AUL	American University of Leadership
AULA	Antioch University Los Angeles
AUM	Auburn University at Montgomery
AUM	Auburn University Montgomery
AUMB	Auburn University Marching Band
AUMO	Adelaide University Medical Orchestra
AUN	American University of Nigeria, Yola
AUN	American University of Nigeria
AUN	ASEAN University Network
AUNC	Auburn University Nursery Cooperative
AUNC	Adelaide University Netball Club
AUO	All University Orchestra
